RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,
2107000.0,2140000.0,1434000.0,1103000.0,1601000.0,1141000.0,1139000.0,1448000.0,687800.0,
2100000.0,2141000.0,1436000.0,1093000.0,1601000.0,1146000.0,1133000.0,1448000.0,687800.0,
2160000.0,2154000.0,1439000.0,1104000.0,1581000.0,1153000.0,1127000.0,1448000.0,687800.0,
2102000.0,2161000.0,1441000.0,1151000.0,2401000.0,339000.0,1120000.0,1448000.0,852200.0,
2080000.0,2163000.0,1443000.0,1171000.0,2401000.0,345800.0,1113000.0,1460000.0,840700.0,
2064000.0,2156000.0,1445000.0,1156000.0,2371000.0,352600.0,1113000.0,1453000.0,840700.0,
2045000.0,2154000.0,1448000.0,1169000.0,2312000.0,352500.0,1112000.0,1468000.0,819200.0,
2095000.0,2149000.0,1451000.0,1165000.0,2291000.0,352500.0,1112000.0,1481000.0,806100.0,
2040000.0,2151000.0,1454000.0,1210000.0,2202000.0,665000.0,799000.0,1608000.0,672800.0,
2133000.0,2151000.0,1457000.0,1225000.0,2194000.0,653200.0,827200.0,1601000.0,651300.0,
2112000.0,2156000.0,1459000.0,1225000.0,2167000.0,646200.0,832900.0,1600000.0,643300.0,
2117000.0,2139000.0,1460000.0,1184000.0,2094000.0,661900.0,843800.0,1595000.0,619900.0,
2113000.0,2145000.0,1463000.0,1190000.0,2048000.0,661900.0,857400.0,1595000.0,606400.0,
2180000.0,2142000.0,1465000.0,1187000.0,1990000.0,661900.0,886800.0,1588000.0,687100.0,
2171000.0,2143000.0,1466000.0,1076000.0,1949000.0,661300.0,885400.0,1637000.0,636200.0,
2273000.0,2142000.0,1469000.0,1084000.0,1949000.0,661300.0,885400.0,1676000.0,597200.0,
2293000.0,2134000.0,1469000.0,1092000.0,1949000.0,671600.0,895100.0,1673000.0,580200.0,
2342000.0,2138000.0,1472000.0,1092000.0,1925000.0,695100.0,885100.0,1660000.0,580200.0,
2356000.0,2136000.0,1476000.0,1092000.0,1918000.0,694200.0,878300.0,1666000.0,573400.0,
2337000.0,2136000.0,1478000.0,1103000.0,1910000.0,694200.0,891900.0,1675000.0,551300.0,
2364000.0,2132000.0,1474000.0,965500.0,1896000.0,700500.0,884000.0,1674000.0,733900.0,
2360000.0,2135000.0,1475000.0,965500.0,1881000.0,717300.0,867100.0,1686000.0,722600.0,
2400000.0,2138000.0,1477000.0,997500.0,1855000.0,717300.0,867100.0,1736000.0,672200.0,
2333000.0,2139000.0,1479000.0,1062000.0,1830000.0,717300.0,880000.0,1765000.0,629900.0,
2375000.0,2139000.0,1480000.0,1062000.0,1790000.0,717300.0,893600.0,1752000.0,672500.0,
