entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
2.251,0.5016,0.1121,0.06695,0.06284,0.1037,0.05658,0.05099,0.02226,0.03827,0.03827,0.03417,0.2039,0.21,
2.253,0.5045,0.1143,0.06679,0.0629,0.1044,0.05655,0.05096,0.02277,0.03773,0.03824,0.03418,0.2048,0.2064,
2.253,0.5015,0.1137,0.06664,0.06297,0.1045,0.05788,0.04972,0.0237,0.03685,0.03828,0.03421,0.205,0.2066,
2.253,0.5014,0.1135,0.06656,0.06304,0.1044,0.05824,0.04925,0.02368,0.03681,0.03824,0.03418,0.2058,0.2064,
2.251,0.5379,0.1096,0.06614,0.06329,0.1075,0.05814,0.04958,0.0232,0.03674,0.03817,0.03412,0.2075,0.206,
2.254,0.5269,0.1094,0.06592,0.06346,0.1074,0.05808,0.04953,0.02318,0.03671,0.04028,0.0341,0.2062,0.2058,
2.253,0.4829,0.109,0.06572,0.06363,0.107,0.05781,0.04905,0.02405,0.03583,0.04026,0.03408,0.2072,0.2064,
2.253,0.4617,0.109,0.06569,0.06362,0.107,0.05781,0.04946,0.02364,0.03583,0.04026,0.03412,0.2072,0.2064,
2.253,0.4602,0.109,0.06555,0.06375,0.107,0.05781,0.04946,0.02364,0.03583,0.04026,0.03413,0.2072,0.2064,
2.253,0.46,0.109,0.06546,0.06389,0.107,0.05781,0.04946,0.02364,0.03809,0.03799,0.03413,0.2072,0.2064,
2.252,0.4623,0.1088,0.06567,0.06392,0.1063,0.05838,0.04958,0.02304,0.03864,0.0375,0.03417,0.2074,0.2066,
2.252,0.4621,0.1085,0.06552,0.0641,0.1063,0.05841,0.0496,0.02305,0.03866,0.03752,0.03418,0.2075,0.2067,
2.255,0.4628,0.1071,0.06568,0.06409,0.1063,0.05837,0.05013,0.02248,0.03863,0.04034,0.03416,0.2055,0.2072,
2.254,0.466,0.1046,0.06571,0.06418,0.1073,0.05896,0.05011,0.02196,0.03865,0.04036,0.03418,0.2056,0.2084,
2.239,0.4873,0.105,0.06542,0.0642,0.1068,0.07921,0.02888,0.02133,0.03968,0.03929,0.03418,0.2065,0.2095,
2.239,0.4716,0.106,0.06518,0.06432,0.1066,0.07968,0.02828,0.02132,0.04087,0.03803,0.03415,0.2074,0.2082,
2.25,0.4667,0.1075,0.06499,0.06447,0.1069,0.0796,0.02825,0.0213,0.04196,0.04355,0.03413,0.2016,0.2058,
2.249,0.472,0.1073,0.06484,0.06476,0.1069,0.07902,0.02889,0.02034,0.04196,0.04355,0.03414,0.2016,0.2067,
2.249,0.4749,0.1072,0.06502,0.06479,0.1063,0.07908,0.0289,0.02076,0.04417,0.04098,0.03413,0.2017,0.2069,
2.248,0.4747,0.1072,0.06503,0.06483,0.1063,0.07875,0.02882,0.02065,0.04404,0.04098,0.03415,0.2017,0.2075,
2.247,0.4789,0.1071,0.06502,0.06388,0.1063,0.07875,0.02882,0.02065,0.04404,0.04098,0.03411,0.2017,0.2086,
2.247,0.4805,0.1079,0.0649,0.06389,0.1062,0.07862,0.02985,0.02045,0.04307,0.04091,0.03408,0.2034,0.2068,
2.246,0.4884,0.1068,0.06506,0.06394,0.1069,0.07813,0.02973,0.02046,0.04309,0.04093,0.03401,0.2035,0.2075,
2.246,0.4904,0.1017,0.06504,0.06398,0.1119,0.07813,0.02973,0.02046,0.04309,0.04093,0.03402,0.2035,0.2075,
2.243,0.4891,0.1031,0.06479,0.0638,0.111,0.07835,0.02927,0.0197,0.04338,0.04022,0.03391,0.207,0.2056,
2.24,0.495,0.1031,0.06477,0.06386,0.1107,0.07653,0.0292,0.01961,0.0444,0.03911,0.03391,0.207,0.2078,
2.242,0.5074,0.104,0.06476,0.0639,0.1106,0.07697,0.02865,0.01959,0.04435,0.04055,0.03389,0.2064,0.2064,
2.25,0.4734,0.1039,0.06463,0.06389,0.1104,0.07733,0.02817,0.01957,0.0443,0.04607,0.03386,0.2016,0.2062,
2.249,0.4751,0.1027,0.06464,0.06386,0.1112,0.07752,0.02788,0.01955,0.04478,0.0455,0.03383,0.2024,0.206,
2.248,0.4836,0.1026,0.06444,0.06388,0.1113,0.07834,0.02752,0.01914,0.0448,0.04552,0.03386,0.2025,0.2061,
2.248,0.4815,0.102,0.06445,0.06407,0.1108,0.07844,0.02756,0.01958,0.04496,0.04506,0.03392,0.2028,0.2064,
2.248,0.4768,0.1013,0.06487,0.06406,0.1109,0.07846,0.02755,0.01959,0.04731,0.04275,0.03395,0.2029,0.2065,
2.246,0.4831,0.1009,0.06482,0.06404,0.1102,0.07906,0.02674,0.01955,0.04725,0.04268,0.03389,0.2047,0.2062,
2.246,0.482,0.1007,0.06493,0.06409,0.11,0.07903,0.02675,0.01956,0.04726,0.04269,0.0339,0.2048,0.2063,
2.246,0.4839,0.1006,0.06488,0.0642,0.1097,0.07907,0.02677,0.01957,0.04729,0.04271,0.0339,0.2049,0.2064,
2.246,0.4868,0.1002,0.06479,0.06438,0.1092,0.07944,0.02653,0.02056,0.04794,0.0412,0.03396,0.2051,0.2067,
2.247,0.4938,0.09968,0.06494,0.06446,0.1091,0.07936,0.02651,0.02178,0.04717,0.04064,0.03393,0.2059,0.2065,
2.251,0.5048,0.09971,0.06477,0.06468,0.1088,0.07939,0.02651,0.03559,0.03336,0.04065,0.03395,0.206,0.2065,
2.25,0.5064,0.09964,0.06464,0.06479,0.1086,0.07804,0.02652,0.03561,0.03338,0.04066,0.03398,0.2061,0.208,
2.25,0.5128,0.09927,0.0648,0.0647,0.1087,0.07806,0.02684,0.03571,0.0408,0.03285,0.034,0.2062,0.2081,
2.25,0.5173,0.09786,0.06492,0.06469,0.11,0.07806,0.02757,0.03499,0.0408,0.03285,0.03401,0.2062,0.2081,
2.25,0.5128,0.0996,0.06483,0.06468,0.1099,0.0785,0.02702,0.03495,0.04076,0.03281,0.03399,0.207,0.206,
2.249,0.5156,0.09948,0.06471,0.0649,0.1099,0.07823,0.02695,0.03487,0.04066,0.03268,0.03401,0.207,0.2066,
2.262,0.5105,0.09182,0.0647,0.065,0.1168,0.07766,0.02681,0.03485,0.04115,0.04081,0.03399,0.1993,0.2071,
2.261,0.512,0.09295,0.06449,0.06492,0.1164,0.07743,0.02744,0.03402,0.04211,0.03961,0.0339,0.2017,0.205,
2.259,0.5111,0.09291,0.0644,0.06503,0.1164,0.07634,0.02728,0.03381,0.04185,0.03961,0.03391,0.2017,0.2067,
2.259,0.51,0.09602,0.06448,0.06501,0.1162,0.07373,0.02839,0.03256,0.04184,0.03959,0.03391,0.2026,0.2056,
2.258,0.5133,0.09562,0.06468,0.06508,0.1155,0.07418,0.02791,0.03254,0.04183,0.03958,0.03391,0.2036,0.2056,
2.256,0.5147,0.09547,0.06451,0.06523,0.115,0.0738,0.0278,0.03241,0.04385,0.03737,0.03389,0.2045,0.2061,
2.255,0.5158,0.09541,0.06452,0.06525,0.1146,0.07361,0.02738,0.03243,0.04388,0.0374,0.03393,0.2047,0.2069,
