RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,
1759000.0,1920000.0,1375000.0,1307000.0,604900.0,261400.0,3480000.0,937600.0,703400.0,
1708000.0,1910000.0,1370000.0,1171000.0,603400.0,271500.0,3476000.0,942100.0,691900.0,
1698000.0,1913000.0,1371000.0,1177000.0,603400.0,271500.0,3476000.0,942100.0,691900.0,
1619000.0,1913000.0,1372000.0,1246000.0,578200.0,283600.0,3471000.0,959700.0,666000.0,
1594000.0,1911000.0,1370000.0,1265000.0,588800.0,829100.0,2914000.0,985900.0,633000.0,
1642000.0,1900000.0,1371000.0,1265000.0,593700.0,871700.0,2867000.0,1004000.0,615100.0,
1638000.0,1894000.0,1374000.0,1262000.0,593700.0,891400.0,2854000.0,1017000.0,594800.0,
1629000.0,1895000.0,1376000.0,1258000.0,593700.0,898200.0,2872000.0,1025000.0,562000.0,
1625000.0,1891000.0,1378000.0,1254000.0,581100.0,943700.0,2843000.0,1008000.0,562000.0,
1618000.0,1896000.0,1380000.0,1254000.0,593400.0,1342000.0,2439000.0,1019000.0,544500.0,
1615000.0,1897000.0,1383000.0,1254000.0,602500.0,1333000.0,2439000.0,1019000.0,544500.0,
1661000.0,1897000.0,1385000.0,1250000.0,603200.0,1355000.0,2409000.0,1046000.0,518000.0,
1657000.0,1896000.0,1389000.0,1247000.0,608500.0,1684000.0,2081000.0,1126000.0,511600.0,
1653000.0,1898000.0,1391000.0,1247000.0,600900.0,1705000.0,2061000.0,1158000.0,478900.0,
1606000.0,1900000.0,1394000.0,1288000.0,612700.0,1700000.0,2061000.0,1173000.0,457400.0,
1578000.0,1895000.0,1383000.0,1204000.0,586800.0,1720000.0,2045000.0,1196000.0,427300.0,
1650000.0,1896000.0,1385000.0,1204000.0,579200.0,1726000.0,2039000.0,1196000.0,507700.0,
1645000.0,1900000.0,1386000.0,1204000.0,579000.0,1728000.0,2037000.0,1220000.0,472600.0,
1626000.0,1901000.0,1388000.0,1205000.0,579000.0,1738000.0,2057000.0,1190000.0,472600.0,
1622000.0,1899000.0,1389000.0,1205000.0,579000.0,1744000.0,2057000.0,1184000.0,472600.0,
1613000.0,1899000.0,1392000.0,1202000.0,571400.0,1764000.0,2037000.0,1196000.0,460200.0,
1652000.0,1901000.0,1394000.0,1208000.0,566400.0,1770000.0,2030000.0,1228000.0,426600.0,
1643000.0,1897000.0,1395000.0,1210000.0,572000.0,1763000.0,2030000.0,1228000.0,426500.0,
1640000.0,1898000.0,1397000.0,1206000.0,572000.0,1770000.0,2031000.0,1221000.0,464100.0,
1606000.0,1902000.0,1400000.0,1233000.0,564500.0,1803000.0,2008000.0,1218000.0,457400.0,
1657000.0,1901000.0,1394000.0,1187000.0,549400.0,1809000.0,2001000.0,1218000.0,457400.0,
1655000.0,1900000.0,1397000.0,1187000.0,536800.0,1816000.0,2007000.0,1212000.0,450600.0,
1639000.0,1895000.0,1397000.0,1183000.0,536800.0,1827000.0,1996000.0,1212000.0,450600.0,
1665000.0,1896000.0,1402000.0,1178000.0,536800.0,1827000.0,2008000.0,1200000.0,486400.0,
1632000.0,1883000.0,1406000.0,1191000.0,545400.0,1818000.0,2008000.0,1200000.0,486300.0,
1622000.0,1888000.0,1407000.0,1190000.0,545400.0,1818000.0,2008000.0,1215000.0,470500.0,
1608000.0,1888000.0,1409000.0,1198000.0,545400.0,1818000.0,2008000.0,1222000.0,533300.0,
1595000.0,1885000.0,1407000.0,1104000.0,535100.0,1826000.0,1994000.0,1235000.0,520900.0,
1638000.0,1885000.0,1410000.0,1101000.0,540700.0,1826000.0,1987000.0,1264000.0,491400.0,
1615000.0,1887000.0,1411000.0,1115000.0,540400.0,1814000.0,1998000.0,1261000.0,484600.0,
1635000.0,1883000.0,1414000.0,1110000.0,548700.0,3192000.0,595000.0,1260000.0,484600.0,
1577000.0,1880000.0,1414000.0,1156000.0,560900.0,3180000.0,595000.0,1260000.0,484600.0,
1574000.0,1880000.0,1416000.0,1152000.0,573100.0,3168000.0,613400.0,1242000.0,484600.0,
1573000.0,1879000.0,1418000.0,1147000.0,585300.0,3172000.0,597400.0,1242000.0,484600.0,
1656000.0,1883000.0,1411000.0,1125000.0,567500.0,3179000.0,601400.0,1235000.0,521800.0,
1648000.0,1882000.0,1414000.0,1121000.0,568500.0,3172000.0,594700.0,1235000.0,521800.0,
1639000.0,1882000.0,1418000.0,1121000.0,594400.0,3146000.0,594700.0,1247000.0,510500.0,
1667000.0,1872000.0,1413000.0,1026000.0,604200.0,3127000.0,626000.0,1213000.0,509200.0,
1639000.0,1872000.0,1416000.0,1041000.0,611000.0,3120000.0,646400.0,1204000.0,497900.0,
1627000.0,1876000.0,1419000.0,1036000.0,617100.0,3114000.0,681700.0,1190000.0,540400.0,
1590000.0,1881000.0,1420000.0,1063000.0,630000.0,3101000.0,699100.0,1197000.0,516600.0,
1566000.0,1880000.0,1423000.0,1084000.0,631800.0,3093000.0,705900.0,1244000.0,455800.0,
1602000.0,1888000.0,1425000.0,1084000.0,618300.0,3312000.0,484500.0,1314000.0,378400.0,
1536000.0,1888000.0,1427000.0,1143000.0,618300.0,3319000.0,477700.0,1314000.0,378400.0,
1531000.0,1891000.0,1429000.0,1143000.0,625100.0,3321000.0,468500.0,1314000.0,416200.0,
1512000.0,1891000.0,1432000.0,1152000.0,631900.0,3315000.0,475300.0,1308000.0,416200.0,
1552000.0,1890000.0,1432000.0,1152000.0,631900.0,3315000.0,488900.0,1294000.0,493400.0,
1507000.0,1890000.0,1434000.0,1191000.0,638000.0,3321000.0,770000.0,1007000.0,486600.0,
1498000.0,1894000.0,1434000.0,1191000.0,638000.0,3328000.0,776800.0,993800.0,486600.0,
1545000.0,1893000.0,1435000.0,1181000.0,638000.0,3328000.0,783600.0,987000.0,486600.0,
