entropy,entropyInd,RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
2.265,0.4852,0.09182,0.0643,0.06642,0.1103,0.07698,0.03038,0.02476,0.04655,0.04904,0.03291,0.1984,0.2081,
2.263,0.4882,0.09145,0.06421,0.06619,0.11,0.07675,0.03029,0.02469,0.04641,0.04889,0.03284,0.2008,0.2075,
2.262,0.4897,0.09137,0.06413,0.06632,0.11,0.07648,0.03079,0.02405,0.04727,0.0478,0.03286,0.2008,0.2082,
2.262,0.4827,0.09144,0.0631,0.06657,0.1101,0.07655,0.03123,0.02407,0.04689,0.04784,0.03291,0.201,0.2084,
2.259,0.4837,0.08993,0.06348,0.06657,0.1104,0.0765,0.03138,0.02339,0.04676,0.04768,0.03295,0.2012,0.2097,
2.258,0.4845,0.08979,0.06354,0.06664,0.1104,0.07529,0.03138,0.02339,0.04676,0.04768,0.03295,0.2012,0.2109,
2.258,0.4868,0.0936,0.06352,0.06649,0.11,0.0759,0.03017,0.02324,0.04655,0.0476,0.03292,0.2029,0.2071,
2.258,0.4858,0.09332,0.06345,0.06657,0.1091,0.07588,0.03017,0.02323,0.04656,0.04761,0.03293,0.204,0.2072,
2.256,0.4918,0.0901,0.06331,0.06667,0.1118,0.07608,0.02988,0.02321,0.04653,0.04758,0.03292,0.2049,0.2071,
2.256,0.5034,0.09001,0.06332,0.06674,0.1118,0.07635,0.02961,0.02321,0.0474,0.04671,0.03293,0.2049,0.2071,
2.255,0.502,0.08904,0.06348,0.06675,0.1117,0.07603,0.02954,0.0231,0.04834,0.04589,0.03298,0.2052,0.208,
2.254,0.5036,0.08884,0.06358,0.06669,0.1112,0.07598,0.02986,0.02345,0.04963,0.04384,0.03297,0.2061,0.2079,
2.253,0.5308,0.08866,0.06335,0.06664,0.111,0.07609,0.0302,0.02273,0.05005,0.04323,0.03292,0.2077,0.2074,
2.252,0.519,0.08855,0.06339,0.06669,0.111,0.07609,0.03186,0.0215,0.04963,0.04323,0.03294,0.2077,0.2074,
2.256,0.5012,0.08834,0.06323,0.06662,0.1108,0.07605,0.03184,0.02148,0.0496,0.0458,0.0329,0.206,0.2073,
2.255,0.5082,0.08822,0.06336,0.0666,0.1108,0.07605,0.03184,0.02148,0.05326,0.04215,0.03292,0.206,0.2073,
2.251,0.5021,0.08814,0.06332,0.06661,0.1104,0.0752,0.03122,0.02111,0.05282,0.04196,0.03295,0.2062,0.2101,
2.251,0.4957,0.08812,0.06324,0.06676,0.11,0.07523,0.03123,0.02112,0.05406,0.04075,0.03297,0.2063,0.2102,
2.249,0.5011,0.08962,0.06324,0.067,0.1099,0.07331,0.03078,0.02099,0.05388,0.04071,0.03295,0.2071,0.2105,
2.247,0.502,0.09107,0.0633,0.06693,0.1108,0.07087,0.03076,0.02098,0.05437,0.04016,0.03292,0.208,0.2098,
2.247,0.5012,0.09102,0.06321,0.06706,0.1108,0.07053,0.03068,0.02087,0.05424,0.04016,0.03293,0.208,0.2105,
2.265,0.4915,0.09249,0.06312,0.06708,0.1106,0.07043,0.03066,0.0217,0.05337,0.05124,0.03288,0.1978,0.2086,
2.264,0.4905,0.09244,0.06312,0.06712,0.1106,0.07043,0.03136,0.021,0.05433,0.05028,0.03289,0.1978,0.2086,
2.259,0.4845,0.09394,0.06289,0.06717,0.11,0.06575,0.03214,0.01999,0.0558,0.04878,0.03288,0.1988,0.2119,
2.259,0.4875,0.09336,0.06308,0.06715,0.1098,0.06579,0.03216,0.02,0.05584,0.04883,0.03292,0.199,0.2121,
2.258,0.4873,0.09323,0.06275,0.06724,0.1099,0.06582,0.03217,0.02001,0.0573,0.04741,0.03295,0.1991,0.2122,
2.257,0.489,0.09314,0.06277,0.06729,0.1099,0.06464,0.03217,0.02001,0.0573,0.04741,0.03297,0.1991,0.2133,
2.257,0.4859,0.09309,0.06277,0.06734,0.1099,0.06464,0.03217,0.02043,0.05688,0.04741,0.03298,0.1991,0.2133,
2.256,0.5048,0.09401,0.063,0.06731,0.1098,0.0646,0.03305,0.02036,0.06351,0.03989,0.03298,0.2,0.2115,
2.256,0.485,0.09334,0.06284,0.06746,0.1099,0.06499,0.03316,0.01996,0.06356,0.03993,0.03302,0.2001,0.2117,
2.253,0.4884,0.09332,0.0628,0.06757,0.1096,0.0639,0.03305,0.01997,0.06516,0.03837,0.03306,0.2002,0.213,
2.252,0.4911,0.09332,0.06273,0.06763,0.1096,0.0639,0.03305,0.01997,0.06702,0.03652,0.03306,0.2002,0.213,
2.252,0.494,0.09477,0.06264,0.06764,0.1091,0.06386,0.03302,0.01995,0.06855,0.03492,0.03307,0.2011,0.2114,
2.251,0.4952,0.09614,0.06257,0.06756,0.109,0.0631,0.03235,0.02036,0.06809,0.0349,0.03305,0.202,0.2109,
2.251,0.498,0.0946,0.06263,0.06757,0.1099,0.06314,0.03238,0.02107,0.06745,0.03493,0.03309,0.2022,0.2111,
2.252,0.4937,0.09608,0.06284,0.0675,0.1098,0.0631,0.03236,0.02106,0.06869,0.03363,0.03305,0.2031,0.2089,
2.251,0.4955,0.096,0.06281,0.0676,0.1098,0.06355,0.03191,0.02106,0.06869,0.03363,0.03307,0.2031,0.2089,
2.251,0.5012,0.0959,0.06262,0.06767,0.1098,0.06428,0.03122,0.02107,0.06872,0.03364,0.03296,0.2032,0.209,
2.252,0.4976,0.0986,0.06258,0.06792,0.1094,0.06423,0.0312,0.02105,0.06868,0.03362,0.03295,0.2041,0.2058,
2.253,0.5,0.0985,0.06262,0.06797,0.1094,0.06423,0.03176,0.02119,0.06798,0.03362,0.03296,0.2041,0.2058,
2.252,0.5024,0.0977,0.0627,0.06802,0.1094,0.0645,0.03149,0.02119,0.06798,0.03362,0.03297,0.2041,0.2064,
2.25,0.5025,0.09645,0.06275,0.06812,0.1094,0.0645,0.03149,0.02119,0.07007,0.03152,0.03299,0.2041,0.2075,
2.26,0.5485,0.09625,0.06273,0.06802,0.1091,0.06445,0.03181,0.05796,0.03291,0.0315,0.03299,0.205,0.2074,
2.258,0.5402,0.09494,0.06289,0.06805,0.1091,0.06379,0.03181,0.05796,0.03291,0.0315,0.03302,0.205,0.2091,
2.253,0.5454,0.09315,0.06266,0.06824,0.1105,0.06016,0.03177,0.05799,0.035,0.02944,0.03307,0.205,0.2129,
2.253,0.551,0.09279,0.06267,0.06842,0.1102,0.06021,0.0318,0.05804,0.03502,0.02946,0.03308,0.2052,0.2131,
2.255,0.5642,0.09289,0.06279,0.0686,0.1084,0.06033,0.03436,0.05566,0.03509,0.02953,0.03316,0.2057,0.2136,
2.254,0.5395,0.09268,0.06255,0.06864,0.108,0.06036,0.03439,0.05572,0.03513,0.02956,0.03318,0.2059,0.2139,
2.256,0.5376,0.09624,0.06266,0.06859,0.1079,0.05964,0.03435,0.05619,0.03457,0.02953,0.03316,0.2068,0.2104,
2.255,0.541,0.09569,0.06283,0.06866,0.1079,0.05967,0.0349,0.05688,0.03339,0.02954,0.0332,0.2068,0.2105,
