RabA,RabB,RabC,RabD,RabE,RabF,RabG,RabH,RabI,RabL,xER,xPM,
931800.0,691100.0,688000.0,1131000.0,1030000.0,598300.0,418900.0,271700.0,400500.0,563900.0,2287000.0,2403000.0,
931400.0,691500.0,687900.0,1131000.0,1017000.0,604700.0,412500.0,271700.0,400500.0,564000.0,2287000.0,2416000.0,
940300.0,692200.0,687700.0,1137000.0,1020000.0,601600.0,412500.0,271700.0,400500.0,564100.0,2298000.0,2396000.0,
940300.0,689900.0,689800.0,1137000.0,1020000.0,608100.0,406000.0,271700.0,400500.0,564200.0,2298000.0,2396000.0,
930100.0,690100.0,690900.0,1145000.0,1020000.0,608100.0,406000.0,271700.0,400500.0,564400.0,2298000.0,2396000.0,
929500.0,690300.0,691200.0,1145000.0,1020000.0,608100.0,406000.0,292000.0,380200.0,564600.0,2298000.0,2396000.0,
929400.0,689700.0,691700.0,1141000.0,1020000.0,614500.0,399600.0,291900.0,380100.0,564600.0,2298000.0,2396000.0,
928900.0,689400.0,691900.0,1137000.0,1020000.0,618200.0,395700.0,304000.0,368000.0,564700.0,2298000.0,2396000.0,
928900.0,688200.0,693200.0,1137000.0,1020000.0,618200.0,395700.0,320100.0,352000.0,564700.0,2310000.0,2396000.0,
928600.0,686700.0,694300.0,1127000.0,1025000.0,625100.0,389700.0,314000.0,352000.0,564700.0,2310000.0,2396000.0,
927300.0,687200.0,694700.0,1122000.0,1025000.0,631200.0,383600.0,314000.0,352000.0,565000.0,2321000.0,2396000.0,
926100.0,684600.0,698100.0,1118000.0,1028000.0,628100.0,383600.0,320100.0,345900.0,565000.0,2321000.0,2396000.0,
915400.0,685800.0,697800.0,1122000.0,1028000.0,628100.0,383600.0,320100.0,345900.0,565300.0,2321000.0,2396000.0,
848200.0,686500.0,697700.0,1188000.0,1028000.0,628100.0,389700.0,314000.0,345900.0,565600.0,2321000.0,2396000.0,
836600.0,686800.0,695400.0,1188000.0,1015000.0,620600.0,387900.0,311700.0,343000.0,565400.0,2333000.0,2422000.0,
822400.0,688400.0,694000.0,1232000.0,1015000.0,620600.0,387900.0,311600.0,342800.0,565600.0,2356000.0,2387000.0,
821900.0,688500.0,694100.0,1232000.0,1015000.0,635300.0,381200.0,338100.0,308300.0,565800.0,2356000.0,2387000.0,
819700.0,688600.0,695100.0,1229000.0,1015000.0,635300.0,381200.0,338100.0,308300.0,565900.0,2368000.0,2387000.0,
815900.0,692300.0,694900.0,1224000.0,1020000.0,636200.0,375100.0,338000.0,308200.0,566000.0,2380000.0,2387000.0,
815200.0,693000.0,694800.0,1224000.0,1020000.0,636200.0,375100.0,344100.0,302200.0,566000.0,2392000.0,2387000.0,
812000.0,696200.0,687400.0,1224000.0,1020000.0,641000.0,370300.0,344100.0,302200.0,565900.0,2392000.0,2395000.0,
808000.0,693400.0,689200.0,1224000.0,1020000.0,645800.0,365500.0,344100.0,302200.0,565900.0,2392000.0,2395000.0,
801100.0,699600.0,689300.0,1224000.0,1015000.0,648400.0,366100.0,336000.0,299700.0,566400.0,2392000.0,2407000.0,
800900.0,698600.0,689900.0,1220000.0,1015000.0,648300.0,366000.0,414400.0,221200.0,566600.0,2392000.0,2407000.0,
839800.0,697300.0,690700.0,1215000.0,1011000.0,647300.0,364800.0,412900.0,270400.0,566900.0,2378000.0,2376000.0,
838500.0,697400.0,691900.0,1215000.0,1028000.0,631000.0,364800.0,412900.0,333200.0,566900.0,2339000.0,2376000.0,
